anime_id,name,score,genres,type,episodes,aired_start,premiered,status,studios,source,rating,rank,popularity,favorites,scored_by
30300,"High School DxD New: Oppai, Tsutsumimasu!",7.27,"Comedy, Romance, Ecchi",OVA,1,2015,winter 2015,Finished,TNK,Light novel,R+,2699,1383,281,86213
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,7.22,"Comedy, Fantasy",Special,1,2015,spring 2015,Finished,Kyoto Animation,Light novel,PG-13,2922,1999,33,53397
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.67,"Action, Mystery, Supernatural",Special,1,2015,summer 2015,Finished,Shuka,Light novel,R,1204,2525,53,27993
15735,Jormungand: Perfect Order Recap,7.19,"Action, Adventure",Special,1,2012,fall 2012,Finished,White Fox,Manga,R,3094,5494,19,4382
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,5.98,"Fantasy, Supernatural",Special,1,2006,summer 2006,Finished,Yumeta Company,Visual novel,PG-13,8950,12852,1,210
30143,Bobobo-bo Bo-bobo Recap,6.17,"Action, Comedy, Sci-Fi",Special,1,2004,fall 2004,Finished,Toei Animation,Manga,PG,8018,10837,1,597
30137,Big Order,5.73,Action,OVA,1,2015,fall 2015,Finished,asread.,Manga,R+,9942,3293,36,18335
30133,"Ima, Futari no Michi",5.53,Drama,Special,1,2015,winter 2015,Finished,Asahi Production,Original,G,10701,13667,0,260
30100,Black Bullet: Tenchuu＊Girls,6.08,Fantasy,Special,1,2014,fall 2014,Finished,Kinema Citrus,Light novel,G,8454,4641,7,6922
30089,Life of the Dead,5.06,"Comedy, Horror",ONA,4,2011,summer 2011,Finished,Studio Binzo,Original,R,11850,15458,2,141
30066,L/R: Licensed by Royal Special,6.04,"Action, Adventure, Mystery",Special,1,2003,spring 2003,Finished,TNK,Original,PG-13,8638,14051,0,190
30196,Tsubasa to Hotaru (2015),6.3,Romance,Special,4,2015,winter 2015,Finished,J.C.Staff,Manga,G,7420,7495,6,1781
15633,Code:Breaker OVA,6.71,"Action, Comedy, Supernatural, Ecchi",OVA,3,2012,fall 2012,Finished,Kinema Citrus,Manga,R,5276,3665,18,13417
30311,Kuroko no Basket 3rd Season NG-shuu,7.67,"Comedy, Sports",Special,9,2015,spring 2015,Finished,Production I.G,Manga,PG-13,1213,3120,83,17965
30321,Strike the Blood: Valkyria no Oukoku-hen,7.24,"Action, Fantasy, Supernatural, Ecchi",OVA,2,2015,fall 2015,Finished,"Barnum Studio, SILVER LINK., Connect",Light novel,R+,2827,2019,102,45588
15389,Kremlin,5.1,Comedy,ONA,5,2012,summer 2012,Finished,DLE,Manga,PG-13,11782,12154,0,504
15391,Kagaku na Yatsura,5.67,"Comedy, Romance, Sci-Fi, Ecchi",OVA,1,2013,winter 2013,Finished,Hoods Entertainment,Manga,R+,10179,4025,134,11382
30390,Sengoku Musou: Sengoku Musou High School,5.99,Comedy,Special,8,2015,spring 2015,Finished,TYO Animations,Game,PG-13,8905,11285,1,342
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,6.75,Romance,OVA,1,2013,winter 2013,Finished,J.C.Staff,Visual novel,PG-13,5065,4370,17,9549
15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",7.43,"Action, Comedy, Supernatural, Ecchi",OVA,1,2012,fall 2012,Finished,Studio Deen,Light novel,R+,1963,1888,58,55836
15439,"Kono Danshi, Ningyo Hiroimashita.",7.29,"Boys Love, Fantasy",OVA,1,2012,fall 2012,Finished,CoMix Wave Films,Original,PG-13,2564,3371,159,19008
15487,Kuroko no Basket NG-shuu,7.66,"Comedy, Sports",Special,9,2012,summer 2012,Finished,Production I.G,Manga,PG-13,1227,2521,56,32664
15533,Yakimochi Caprice,4.86,Slice of Life,Special,2,2011,fall 2011,Finished,AIC,Original,G,12114,12571,0,386
15535,Yumekuri,5.44,Slice of Life,OVA,1,2012,fall 2012,Finished,Diomedéa,Manga,PG-13,10975,6809,3,3613
30381,Sousei no Aquarion Evol,6.73,"Romance, Sci-Fi",Special,1,2015,summer 2015,Finished,Satelight,Original,PG-13,5168,7155,7,2888
30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6.7,Comedy,OVA,1,2015,fall 2015,Finished,Satelight,Manga,PG-13,5317,4225,14,9874
30376,Isshuukan Friends. Tomodachi to no Omoide,6.79,"Comedy, Slice of Life",Special,1,2014,fall 2014,Finished,Brain's Base,4-koma manga,PG-13,4913,6838,6,2255
15591,Joshiraku OVA,7.38,Comedy,OVA,1,2013,winter 2013,Finished,J.C.Staff,Manga,PG-13,2148,4362,8,10703
30370,Akatsuki no Yona OVA,8.1,"Action, Adventure, Fantasy",OVA,3,2015,summer 2015,Finished,Pierrot,Manga,PG-13,457,1599,362,67675
30365,Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,6.76,"Action, Fantasy, Romance, Ecchi",OVA,1,2016,winter 2016,Finished,Production IMS,Light novel,R+,5058,2216,60,38303
30364,Haikyuu!! Movie 2: Shousha to Haisha,8.04,Sports,Movie,1,2015,summer 2015,Finished,Production I.G,Manga,PG-13,537,2124,88,32098
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",6.7,"Comedy, Romance, Ecchi",OVA,1,2013,winter 2013,Finished,Studio Gokumi,Light novel,PG-13,5310,3063,18,23468
30358,Turnover,5.59,Slice of Life,ONA,1,2015,winter 2015,Finished,Studio 4°C,Original,G,10491,9882,1,1143
30347,Nanatsu no Taizai OVA,7.5,"Action, Adventure, Fantasy",OVA,2,2015,spring 2015,Finished,A-1 Pictures,Manga,PG-13,1713,1202,206,99952
15617,Jinrui wa Suitai Shimashita Specials,7.19,"Comedy, Fantasy",Special,6,2012,summer 2012,Finished,AIC ASTA,Light novel,PG-13,3093,4619,7,9900
30346,Doukyuusei (Movie),8.29,"Boys Love, Romance",Movie,1,2016,winter 2016,Finished,A-1 Pictures,Manga,PG-13,254,876,5925,137194
28511,Precure All Stars Movie: Haru no Carnival♪,6.46,"Action, Comedy, Fantasy",Movie,1,2015,winter 2015,Finished,Toei Animation,Original,G,6559,9032,3,1401
28495,Sidonia no Kishi Movie,7.24,"Action, Sci-Fi",Movie,1,2015,winter 2015,Finished,Polygon Pictures,Manga,R+,2824,5609,10,3148
28479,Detective Conan Movie 19: The Hellfire Sunflowers,7.72,"Action, Mystery",Movie,1,2015,spring 2015,Finished,TMS Entertainment,Manga,PG-13,1097,3404,51,21495
28447,Shingeki no Bahamut: Genesis - Roundup,6.34,"Action, Adventure, Fantasy",Special,1,2014,fall 2014,Finished,MAPPA,Game,R,7165,5010,7,6398
25973,I Love Picnic,5.31,Comedy,Special,1,2003,,Finished,RG Animation Studios,Original,G,11326,14522,0,273
25971,Angel (Special),5.2,Avant Garde,Special,1,2001,,Finished,RG Animation Studios,Original,G,11581,14479,3,233
25969,Clock,4.82,Avant Garde,Special,1,1999,,Finished,RG Animation Studios,Original,G,12173,15176,0,198
25967,Backkom Sports,5.65,"Comedy, Sports",TV,52,2009,,Finished,RG Animation Studios,Original,G,10281,13413,0,363
25965,Backkom 2,5.68,Comedy,TV,52,2007,,Finished,RG Animation Studios,Original,G,10152,13131,1,427
17121,Dareka no Manazashi,7.32,"Drama, Slice of Life",Movie,1,2013,winter 2013,Finished,CoMix Wave Films,Original,G,2415,2426,95,36779
17127,Chokkyuu Hyoudai Robot Anime: Straight Title,5.63,Comedy,TV,12,2013,winter 2013,Finished,Bouncy,,PG-13,10346,9848,4,892
17137,Saiyuuki Gaiden: Kouga no Shou,7.19,"Adventure, Drama, Fantasy",OVA,1,2013,spring 2013,Finished,Anpro,Manga,PG-13,3114,9192,9,911
25963,Backkom Meogeujan Yeohaeng,5.45,"Adventure, Comedy",Movie,1,2007,winter 2007,Finished,RG Animation Studios,Original,G,10922,14380,0,223
17113,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,7.1,"Adventure, Comedy, Gourmet",Movie,1,2013,spring 2013,Finished,Shin-Ei Animation,Manga,G,3534,8104,3,2813
25943,Hacka Doll,5.66,Fantasy,ONA,2,2014,summer 2014,Finished,Trigger,Other,PG-13,10232,6313,5,2121
17165,SF Saiyuuki Starzinger (Movie),5.53,"Action, Adventure, Sci-Fi",Movie,1,1979,winter 1979,Finished,Toei Animation,Original,G,10682,13631,0,232
17167,Akai Koudan Zillion Recaps,5.83,"Action, Adventure, Sci-Fi",Special,3,1987,summer 1987,Finished,Tatsunoko Production,Mixed media,PG-13,9580,13428,0,170
17187,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,7.44,Sci-Fi,Movie,1,2013,spring 2013,Finished,Production I.G,Manga,R,1914,2592,68,29419
17201,Toki no Daichi: Hana no Oukoku no Majo,5.85,"Adventure, Fantasy",OVA,3,1998,fall 1998,Finished,Magic Bus,Manga,PG-13,9514,14905,0,111
25915,Sakura Capusule,5.92,Slice of Life,OVA,1,2014,summer 2014,Finished,Lerche,Original,G,9187,11478,2,417
17205,Cowboy Bebop: Ein no Natsuyasumi,6.31,Comedy,Special,1,2012,fall 2012,Finished,Sunrise,Original,G,7355,3932,28,11606
25907,Glass no Hana to Kowasu Sekai,6.66,Sci-Fi,Movie,1,2016,winter 2016,Finished,A-1 Pictures,Original,PG-13,5521,3713,84,12446
17221,Shin Kabukichou Story Hana no Asukagumi!,5.55,"Adventure, Drama",OVA,1,1987,spring 1987,Finished,Toei Animation,Manga,PG-13,10622,11736,6,367
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,5.51,"Adventure, Drama",OVA,1,1990,winter 1990,Finished,Toei Animation,Manga,PG-13,10743,12663,1,356
17147,Gakkatsu! 2nd Season,6.29,Comedy,TV,25,2013,winter 2013,Finished,Fanworks,,G,7447,10734,1,573
25897,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,6.71,Comedy,Special,3,2014,summer 2014,Finished,Sunrise,Other,PG-13,5292,5599,23,4259
25975,I Love Sky,5.39,Comedy,Special,1,2004,,Finished,RG Animation Studios,Original,G,11113,14485,1,308
25977,Contact 2,5.23,"Comedy, Sci-Fi",Special,1,2006,,Finished,RG Animation Studios,Original,G,11533,14574,0,289
26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,6.97,"Comedy, Fantasy, Ecchi",OVA,1,2015,summer 2015,Finished,SILVER LINK.,Manga,PG-13,4117,3226,25,19572
16868,Suki tte Ii na yo. Dareka ga,7.24,Romance,OVA,1,2013,summer 2013,Finished,Zexcs,Manga,PG-13,2828,2582,33,31288
16870,The Last: Naruto the Movie,7.79,"Action, Adventure, Fantasy, Romance",Movie,1,2014,fall 2014,Finished,Pierrot,Manga,PG-13,932,348,2109,384937
16904,K: Missing Kings,7.64,"Action, Fantasy",Movie,1,2014,summer 2014,Finished,GoHands,Original,PG-13,1281,902,630,120924
26023,Haiyore! Nyaruko-san F,7.44,"Comedy, Romance, Sci-Fi",OVA,1,2015,spring 2015,Finished,Xebec,Light novel,PG-13,1906,2732,84,27809
26019,Rokujouma no Shinryakusha!? PV,6.58,"Comedy, Romance, Supernatural",Special,1,2010,spring 2010,Finished,SILVER LINK.,Light novel,PG-13,5923,6999,11,2315
26017,Backkom Specials,5.81,Comedy,ONA,8,2007,,Finished,RG Animation Studios,Original,G,9641,14949,0,210
16916,Kuroko no Basket: Tip Off,7.81,Sports,Special,1,2013,winter 2013,Finished,Production I.G,Manga,PG-13,886,1916,83,55426
26015,Backkom: Jung-gug Gijeogwi,5.24,Comedy,Special,1,2013,,Finished,RG Animation Studios,Original,G,11492,14440,0,264
16954,Milky Passion: Dougenzaka - Ai no Shiro,4.97,Romance,OVA,1,1990,spring 1990,Finished,Animation 501,Manga,R+,11990,12196,1,384
26013,Backkom Mission Impossible,5.55,Comedy,ONA,2,2008,,Finished,RG Animation Studios,Original,G,10597,15145,0,201
26011,Super Backkom,5.37,Comedy,Special,1,2008,,Finished,RG Animation Studios,Original,G,11176,15181,0,220
26009,His Lipstick,5.22,Comedy,ONA,1,2012,winter 2012,Finished,RG Animation Studios,Original,G,11542,17301,0,119
26007,SheepWolf,4.85,Comedy,ONA,1,2009,spring 2009,Finished,RG Animation Studios,Original,G,12135,16695,1,147
25999,Minna Atsumare! Falcom Gakuen SC,6.0,Comedy,TV,12,2015,winter 2015,Finished,,4-koma manga,PG-13,8836,9099,2,1101
16934,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,7.49,"Comedy, Romance",Special,1,2013,spring 2013,Finished,Kyoto Animation,Light novel,PG-13,1736,1021,171,127842
25985,Contact,4.74,"Comedy, Sci-Fi",Special,1,2004,spring 2004,Finished,RG Animation Studios,Original,G,12277,14288,0,313
25981,Ultra Dino Makera,4.82,Action,Special,1,2008,,Finished,RG Animation Studios,Original,G,12169,17046,1,126
25979,Sheep in the Island,4.94,Comedy,Special,2,2004,,Finished,RG Animation Studios,Original,G,12037,16812,1,141
16936,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",5.64,Comedy,ONA,1,2012,fall 2012,Finished,Charaction,Original,PG-13,10303,8546,1,2141
16928,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,6.68,"Comedy, Fantasy",OVA,1,2013,winter 2013,Finished,Studio Deen,Visual novel,PG-13,5436,6572,11,2637
25891,Stitch to Suna no Wakusei,5.61,"Adventure, Comedy, Sci-Fi",Special,1,2012,spring 2012,Finished,Shin-Ei Animation,Other,G,10425,13335,1,225
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,5.64,"Adventure, Comedy, Sci-Fi",Special,1,2010,summer 2010,Finished,Madhouse,Other,G,10333,13114,1,246
25875,"Wake Up, Girl Zoo!",6.1,Comedy,ONA,10,2014,fall 2014,Finished,"Ordet, Studio Moriken",Original,G,8360,7384,6,2632
17409,Suki tte Ii na yo. Mei and Marshmallow,6.84,Romance,Special,10,2012,fall 2012,Finished,Zexcs,Manga,PG-13,4683,2711,158,24753
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,4.82,Fantasy,Special,1,2012,spring 2012,Finished,"Madhouse, MAPPA",Original,G,12161,12176,0,390
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.6,"Comedy, Drama",Movie,1,2014,winter 2014,Finished,A-1 Pictures,Game,PG-13,1387,4251,66,11154
25457,Avengers Confidential: Black Widow to Punisher,6.27,"Action, Sci-Fi",Movie,1,2014,winter 2014,Finished,Madhouse,Other,PG-13,7525,7492,7,2813
25441,Shin Strange+ Special,5.67,"Comedy, Slice of Life",Special,1,2014,fall 2014,Finished,Seven,Manga,PG-13,10195,10686,0,444
17513,Diabolik Lovers,5.2,,TV,12,2013,fall 2013,Finished,Zexcs,Visual novel,R,11589,650,1724,191817
17521,Ookami Shounen Ken,5.76,Adventure,TV,86,1963,fall 1963,Finished,Toei Animation,,G,9845,13738,1,142
25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe - Shojo Kuriya,5.58,"Comedy, Slice of Life",Special,1,2014,fall 2014,Finished,Seven,4-koma manga,PG-13,10510,8787,1,1674
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,7.33,Fantasy,Special,1,2013,winter 2013,Finished,"Satelight, A-1 Pictures",Manga,PG-13,2398,2116,201,44671
17395,Ark IX,5.03,Action,OVA,1,2013,summer 2013,Finished,Hoods Entertainment,Novel,PG-13,11911,6442,4,3736
25437,Brothers Conflict OVA,6.51,Romance,OVA,2,2014,fall 2014,Finished,Brain's Base,Novel,PG-13,6299,3978,21,13227
17573,Uchuu Kyoudai: Itten no Hikari,6.52,"Comedy, Sci-Fi, Slice of Life",Movie,1,2012,summer 2012,Finished,A-1 Pictures,Original,PG-13,6254,7802,2,1687
17615,Kyoufu Shinbun,5.74,Horror,OVA,2,1991,summer 1991,Finished,Pierrot,Manga,PG-13,9904,13057,0,186
17635,Koitabi: True Tours Nanto,6.86,Romance,Special,6,2013,spring 2013,Finished,P.A. Works,Original,PG-13,4586,4912,9,6578
17637,Miyakawa-ke no Kuufuku,6.51,Slice of Life,ONA,10,2013,spring 2013,Finished,"Ordet, Encourage Films",Manga,PG-13,6332,4207,30,11542
17641,Date A Live: Date to Date,7.32,"Romance, Sci-Fi",OVA,1,2013,fall 2013,Finished,AIC PLUS+,Light novel,PG-13,2416,1129,367,112813
25393,Master of Torque 2,4.76,"Action, Sci-Fi",ONA,1,2015,winter 2015,Finished,Shimogumi,Original,G,12248,12939,0,369
25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",7.04,"Action, Adventure, Comedy, Fantasy",Movie,1,2015,spring 2015,Finished,Toei Animation,Manga,PG-13,3794,1290,129,116360
25365,Pokemon XY: Koukoku no Princess Diancie,6.23,"Comedy, Fantasy",Special,1,2014,summer 2014,Finished,OLM,Game,PG,7733,7069,0,3074
25341,Diamond no Ace OVA,7.59,Sports,OVA,3,2014,fall 2014,Finished,"Production I.G, Madhouse",Manga,PG-13,1396,4935,30,7745
25431,Chain Chronicle: Short Animation,5.92,"Action, Adventure, Fantasy",OVA,8,2014,summer 2014,Finished,Jumonji,Game,PG-13,9211,5915,7,2973
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8.17,"Action, Fantasy, Supernatural",Movie,1,2017,fall 2017,Finished,ufotable,Visual novel,R,386,490,2470,238399
25567,DRAMAtical Murder: Data_xx_Transitory,6.05,"Boys Love, Drama, Sci-Fi",Special,1,2014,fall 2014,Finished,NAZ,Visual novel,R,8612,3684,58,15367
25635,Space☆Dandy Picture Drama,6.08,"Comedy, Sci-Fi",Special,2,2014,summer 2014,Finished,Bones,Original,PG-13,8490,7838,6,1477
25873,Toukiden Kiwami,5.42,"Action, Fantasy",ONA,1,2014,summer 2014,Finished,Studio 4°C,Game,PG-13,11017,12189,0,547
17269,Captain Herlock,7.33,"Action, Drama, Sci-Fi",Movie,1,2013,summer 2013,Finished,"Toei Animation, Marza Animation Planet",Manga,R,2392,2852,164,30803
17273,Hetalia: The Beautiful World Specials,7.46,Comedy,Special,4,2013,spring 2013,Finished,Studio Deen,Web manga,PG-13,1845,4796,18,7494
25861,Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,6.44,"Comedy, Girls Love",Special,1,2014,summer 2014,Finished,Seven,4-koma manga,PG-13,6671,5035,5,8909
17339,Kentauros no Densetsu,5.64,"Action, Drama",OVA,1,1987,fall 1987,Finished,Wako Productions,Manga,R+,10317,13324,0,248
17341,Yama no Susume: Kabe tte Kowakunai no?,6.73,"Comedy, Slice of Life",Special,1,2013,spring 2013,Finished,8bit,Manga,PG-13,5180,4348,5,11830
25839,Bonjour♪Koiaji Pâtisserie,6.09,"Gourmet, Romance",ONA,24,2014,fall 2014,Finished,"SILVER LINK., Connect",Game,PG-13,8392,2675,91,27471
17351,Mangirl!: Asobu Henshuu Girl,5.85,"Comedy, Slice of Life",Special,1,2013,spring 2013,Finished,Doga Kobo,Manga,PG-13,9494,6951,1,3901
25805,Pokemon Movie 18: Ring no Choumajin Hoopa,6.57,"Adventure, Fantasy",Movie,1,2015,summer 2015,Finished,OLM,Game,PG,5989,2845,15,32312
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,7.56,Drama,OVA,2,2015,winter 2015,Finished,Studio Deen,Manga,PG-13,1521,5863,10,2563
25781,Shingeki no Kyojin: Kuinaki Sentaku,8.41,Action,OVA,2,2014,fall 2014,Finished,Wit Studio,Visual novel,R,169,418,1865,292266
17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,6.85,Fantasy,Movie,1,2013,fall 2013,Finished,Toei Animation,Original,G,4634,8380,8,1866
25755,Yowamushi Pedal: Re:Ride,7.36,Sports,Movie,1,2014,summer 2014,Finished,TMS Entertainment,Manga,PG-13,2241,5574,10,4546
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,7.62,"Comedy, Drama, Slice of Life",Movie,1,2015,spring 2015,Finished,TYO Animations,Original,G,1342,5629,8,3566
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",6.88,"Comedy, Slice of Life",Special,1,2014,summer 2014,Finished,feel.,4-koma manga,PG-13,4496,6030,3,5471
25689,Hyakka Ryouran: Samurai After,6.64,Ecchi,OVA,2,2015,winter 2015,Finished,Arms,Light novel,R+,5656,4339,24,7627
25687,Digimon Adventure tri. 1: Saikai,7.44,"Action, Adventure, Comedy, Drama",Movie,1,2015,fall 2015,Finished,Toei Animation,Original,PG-13,1901,1801,250,59747
25661,Mikan Enikki Specials,6.26,"Comedy, Slice of Life",Special,2,1993,summer 1993,Finished,Nippon Animation,Manga,G,7596,14859,0,157
17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,5.93,Action,OVA,1,1995,winter 1995,Finished,Pierrot,Game,PG-13,9171,10663,0,638
17391,Senyuu. Specials,6.99,"Action, Comedy, Fantasy",Special,4,2013,spring 2013,Finished,"Ordet, LIDENFILMS",Web manga,PG-13,4047,4810,9,9411
25647,Sabage-bu! Specials,7.26,"Action, Comedy",Special,6,2014,summer 2014,Finished,Pierrot Plus,Manga,PG-13,2746,4720,13,8374
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,7.1,"Comedy, Romance",OVA,1,2013,summer 2013,Finished,Brain's Base,Manga,PG-13,3514,1900,60,50858
25303,Haikyuu!! Lev Genzan!,7.71,Sports,OVA,1,2015,winter 2015,Finished,Production I.G,Manga,PG-13,1113,1622,191,70041
16782,Kotonoha no Niwa,7.89,"Award Winning, Drama, Romance",Movie,1,2013,spring 2013,Finished,CoMix Wave Films,Original,PG-13,752,194,6827,498648
16774,Inferno Cop,7.23,"Action, Comedy",ONA,13,2012,fall 2012,Finished,Trigger,Original,R,2882,1923,1125,56961
16363,Vanquished Queens,5.99,"Action, Adventure, Fantasy, Ecchi",OVA,4,2013,winter 2013,Finished,Arms,Other,R+,8865,5285,16,4043
16381,Santa Company,5.72,Fantasy,Movie,1,2014,fall 2014,Finished,Nexus,Original,PG,10022,8030,3,2180
28179,Miss Monochrome The Animation: Manager,6.2,"Comedy, Slice of Life",OVA,1,2014,spring 2014,Finished,SANZIGEN,Original,G,7888,7221,2,3075
16389,Komachi to Dangorou,5.06,"Adventure, Comedy, Sci-Fi",ONA,4,2012,fall 2012,Finished,MAPPA,Original,PG,11848,13571,0,297
28151,Kujakuou: Sengoku Tensei,4.98,"Action, Supernatural",ONA,1,2014,fall 2014,Finished,"Gathering, Asahi Production",Manga,PG-13,11981,13571,0,229
28149,Nihon Animator Mihonichi,7.33,"Action, Avant Garde, Fantasy, Sci-Fi, Supernatural, Ecchi",ONA,35,2014,fall 2014,Finished,"Sunrise, Khara, Studio Rikka, Bridge, Kamikaze Douga, Trigger, Graphinica, Studio Colorido, Sola Digital Arts, Steve N' Steven",Original,R+,2367,3298,130,11740
28105,Shirobako Specials,6.84,"Adventure, Comedy",Special,2,2015,winter 2015,Finished,P.A. Works,Original,PG-13,4680,4061,15,11768
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",5.5,Slice of Life,Special,1,2014,fall 2014,Finished,"C2C, Lay-duce",Game,PG-13,10792,9155,1,1865
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,7.91,Comedy,OVA,1,2013,winter 2013,Finished,Tatsunoko Production,Manga,PG-13,717,4445,17,10998
28211,Harmony,6.89,Sci-Fi,Movie,1,2015,fall 2015,Finished,Studio 4°C,Novel,R+,4428,2672,256,18596
28063,Sword Art Online II: Sword Art Offline II,6.58,Comedy,Special,9,2014,fall 2014,Finished,I was a Ballerina,Light novel,PG-13,5929,2595,166,24983
27967,Senran Kagura Estival Versus: Mizugi-darake no Zenyasai,6.48,"Action, Comedy, Ecchi",OVA,1,2015,winter 2015,Finished,"Artland, Hoods Entertainment",Game,R+,6496,4612,23,7182
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,7.42,"Comedy, Sci-Fi",ONA,4,2014,fall 2014,Finished,White Fox,Visual novel,PG-13,1991,1862,155,57494
27945,Gugure! Kokkuri-san Specials,7.21,"Comedy, Romance, Supernatural",Special,11,2014,fall 2014,Finished,TMS Entertainment,4-koma manga,PG-13,2994,5065,13,4595
27939,Afro Samurai Pilot,6.69,Action,Special,1,2003,winter 2003,Finished,Madhouse,Original,R+,5359,5830,10,5011
